business_id,customer_id,signup_month,segment,lifetime_value,churned,churn_month,purchases
UAE_133,CUST_7642,2025-05,Standard,7928,No,,6
UAE_133,CUST_7643,2025-06,Standard,3548,No,,1
UAE_133,CUST_7644,2025-07,Standard,3332,No,,4
UAE_133,CUST_7645,2025-08,Basic,9458,No,,9
UAE_133,CUST_7646,2025-09,Standard,2720,No,,6
UAE_133,CUST_7647,2025-10,Standard,5032,No,,3
UAE_133,CUST_7648,2025-11,Standard,3366,No,,2
UAE_133,CUST_7649,2025-12,VIP,4854,No,,3
UAE_134,CUST_7650,2023-01,Standard,13230,No,,6
UAE_134,CUST_7651,2023-02,Standard,9033,No,,5
UAE_134,CUST_7652,2023-03,Standard,10730,No,,7
UAE_134,CUST_7653,2023-04,Standard,7131,No,,7
UAE_134,CUST_7654,2023-05,Standard,7626,No,,3
UAE_134,CUST_7655,2023-05,Basic,6898,No,,9
UAE_134,CUST_7656,2023-06,Standard,16324,No,,6
UAE_134,CUST_7657,2023-07,Basic,8288,No,,1
UAE_134,CUST_7658,2023-08,Standard,5284,No,,6
UAE_134,CUST_7659,2023-08,Standard,3236,No,,7
UAE_134,CUST_7660,2023-09,Standard,3338,No,,4
UAE_134,CUST_7661,2023-09,Standard,4996,No,,2
UAE_134,CUST_7662,2023-10,VIP,15085,No,,1
UAE_134,CUST_7663,2023-11,Standard,12444,No,,4
UAE_134,CUST_7664,2023-12,Standard,8806,No,,6
UAE_134,CUST_7665,2024-01,Standard,8093,No,,6
UAE_134,CUST_7666,2024-02,Basic,7298,No,,9
UAE_134,CUST_7667,2024-02,Standard,6310,No,,7
UAE_134,CUST_7668,2024-03,VIP,5483,No,,3
UAE_134,CUST_7669,2024-03,Standard,5857,No,,7
UAE_134,CUST_7670,2024-04,Standard,5880,No,,8
UAE_134,CUST_7671,2024-05,Standard,2650,No,,4
UAE_134,CUST_7672,2024-05,Standard,4322,No,,6
UAE_134,CUST_7673,2024-06,Standard,8566,No,,7
UAE_134,CUST_7674,2024-07,Standard,4793,No,,4
UAE_134,CUST_7675,2024-07,VIP,6849,No,,3
UAE_134,CUST_7676,2024-08,Standard,15141,No,,3
UAE_134,CUST_7677,2024-09,Standard,5919,No,,1
UAE_134,CUST_7678,2024-09,Basic,7159,No,,5
UAE_134,CUST_7679,2024-10,Basic,14088,No,,7
UAE_134,CUST_7680,2024-10,VIP,14793,No,,1
UAE_134,CUST_7681,2024-11,Standard,11682,No,,7
UAE_134,CUST_7682,2024-12,Standard,7406,No,,2
UAE_134,CUST_7683,2024-12,Standard,7716,No,,6
UAE_134,CUST_7684,2025-01,Standard,8800,No,,4
UAE_134,CUST_7685,2025-01,Standard,9979,No,,9
UAE_134,CUST_7686,2025-02,Basic,16683,No,,7
UAE_134,CUST_7687,2025-03,Standard,3953,No,,3
UAE_134,CUST_7688,2025-04,Standard,12257,No,,2
UAE_134,CUST_7689,2025-05,Standard,10990,No,,3
UAE_134,CUST_7690,2025-06,Standard,5708,No,,3
UAE_134,CUST_7691,2025-07,Standard,5306,No,,3
UAE_134,CUST_7692,2025-07,Standard,8895,No,,2
UAE_134,CUST_7693,2025-08,Basic,12240,No,,8
UAE_134,CUST_7694,2025-09,Standard,10988,No,,7
UAE_134,CUST_7695,2025-09,Standard,15649,No,,7
UAE_134,CUST_7696,2025-10,Standard,6065,No,,2
UAE_134,CUST_7697,2025-11,Standard,9256,No,,5
UAE_134,CUST_7698,2025-12,VIP,8712,No,,9
UAE_135,CUST_7699,2023-01,Standard,3621,No,,3
UAE_135,CUST_7700,2023-02,Standard,3263,No,,7
UAE_135,CUST_7701,2023-03,Standard,7574,No,,7
UAE_135,CUST_7702,2023-03,Standard,7804,No,,2
UAE_135,CUST_7703,2023-04,Standard,2530,No,,4
UAE_135,CUST_7704,2023-05,Standard,6932,No,,9
UAE_135,CUST_7705,2023-06,Basic,4901,No,,1
UAE_135,CUST_7706,2023-07,Standard,7156,No,,8
UAE_135,CUST_7707,2023-08,Standard,10241,No,,5
UAE_135,CUST_7708,2023-09,Standard,3949,No,,7
UAE_135,CUST_7709,2023-10,Standard,5317,No,,9
UAE_135,CUST_7710,2023-11,Standard,9349,No,,3
UAE_135,CUST_7711,2023-12,Standard,9937,No,,7
UAE_135,CUST_7712,2024-01,Standard,8512,No,,3
UAE_135,CUST_7713,2024-02,Basic,2112,No,,5
UAE_135,CUST_7714,2024-03,VIP,7210,No,,2
UAE_135,CUST_7715,2024-04,Standard,5474,No,,5
UAE_135,CUST_7716,2024-05,Basic,1582,No,,8
UAE_135,CUST_7717,2024-06,Standard,4810,No,,9
UAE_135,CUST_7718,2024-07,Standard,4622,No,,2
UAE_135,CUST_7719,2024-08,VIP,4518,No,,3
UAE_135,CUST_7720,2024-09,Standard,8083,No,,6
UAE_135,CUST_7721,2024-10,VIP,2021,No,,7
UAE_135,CUST_7722,2024-11,Standard,3195,No,,1
UAE_135,CUST_7723,2024-12,Standard,2232,No,,8
UAE_135,CUST_7724,2025-01,Basic,10277,No,,8
UAE_135,CUST_7725,2025-02,Standard,6175,No,,1
UAE_135,CUST_7726,2025-03,Standard,11050,No,,2
UAE_135,CUST_7727,2025-04,Standard,7593,No,,7
UAE_135,CUST_7728,2025-05,VIP,6689,No,,2
UAE_135,CUST_7729,2025-06,Standard,6286,No,,4
UAE_135,CUST_7730,2025-07,Standard,10119,No,,8
UAE_135,CUST_7731,2025-08,VIP,4810,No,,5
UAE_135,CUST_7732,2025-09,Basic,3065,No,,3
UAE_135,CUST_7733,2025-10,VIP,3289,No,,2
UAE_135,CUST_7734,2025-11,VIP,2729,No,,5
UAE_135,CUST_7735,2025-12,Standard,10935,No,,3
UAE_136,CUST_7736,2023-01,Standard,6861,No,,6
UAE_136,CUST_7737,2023-02,Standard,9473,No,,1
UAE_136,CUST_7738,2023-03,Basic,4859,No,,6
UAE_136,CUST_7739,2023-03,Standard,6437,No,,5
UAE_136,CUST_7740,2023-04,VIP,7504,No,,3
UAE_136,CUST_7741,2023-05,Standard,3043,No,,9
UAE_136,CUST_7742,2023-06,Standard,2251,No,,9
UAE_136,CUST_7743,2023-06,Standard,3435,No,,4
UAE_136,CUST_7744,2023-07,Standard,2875,No,,3
UAE_136,CUST_7745,2023-08,VIP,2799,No,,1
UAE_136,CUST_7746,2023-08,VIP,3965,No,,3
UAE_136,CUST_7747,2023-09,Standard,4828,No,,5
UAE_136,CUST_7748,2023-10,Standard,8148,No,,9
UAE_136,CUST_7749,2023-10,Standard,9646,No,,3
UAE_136,CUST_7750,2023-11,Basic,4238,No,,2
UAE_136,CUST_7751,2023-12,Basic,3980,No,,2
UAE_136,CUST_7752,2024-01,Standard,8864,No,,7
UAE_136,CUST_7753,2024-02,Standard,7297,No,,2
UAE_136,CUST_7754,2024-03,VIP,7766,No,,9
UAE_136,CUST_7755,2024-04,VIP,9615,No,,9
UAE_136,CUST_7756,2024-05,Standard,4116,No,,6
UAE_136,CUST_7757,2024-05,Standard,8074,No,,2
UAE_136,CUST_7758,2024-06,Standard,8658,No,,3
UAE_136,CUST_7759,2024-07,Standard,1903,No,,4
UAE_136,CUST_7760,2024-08,Standard,5878,No,,9
UAE_136,CUST_7761,2024-09,Standard,8316,No,,2
UAE_136,CUST_7762,2024-10,Standard,6329,No,,9
UAE_136,CUST_7763,2024-11,Standard,6407,No,,4
UAE_136,CUST_7764,2024-12,Standard,4995,No,,7
UAE_136,CUST_7765,2025-01,VIP,3469,No,,8
UAE_136,CUST_7766,2025-02,Standard,4409,No,,5
UAE_136,CUST_7767,2025-03,Standard,8253,No,,9
UAE_136,CUST_7768,2025-04,VIP,2944,No,,2
UAE_136,CUST_7769,2025-05,Standard,2120,No,,7
UAE_136,CUST_7770,2025-06,VIP,5129,No,,8
UAE_136,CUST_7771,2025-07,VIP,3092,No,,5
UAE_136,CUST_7772,2025-08,VIP,2784,No,,3
UAE_136,CUST_7773,2025-09,Standard,3500,No,,9
UAE_136,CUST_7774,2025-10,Standard,4959,No,,1
UAE_136,CUST_7775,2025-11,Standard,8093,No,,1
UAE_136,CUST_7776,2025-12,Standard,9275,No,,6
UAE_137,CUST_7777,2023-01,Standard,103192,No,,8
UAE_137,CUST_7778,2023-01,Standard,94260,No,,6
UAE_137,CUST_7779,2023-02,VIP,60687,No,,9
UAE_137,CUST_7780,2023-02,Standard,92047,No,,5
UAE_137,CUST_7781,2023-03,Standard,84946,No,,9
UAE_137,CUST_7782,2023-03,Standard,120824,No,,1
UAE_137,CUST_7783,2023-04,Standard,236199,No,,4
UAE_137,CUST_7784,2023-04,Basic,105339,No,,5
UAE_137,CUST_7785,2023-05,VIP,127179,No,,4
UAE_137,CUST_7786,2023-05,Standard,112808,No,,3
UAE_137,CUST_7787,2023-06,Standard,74560,No,,4
UAE_137,CUST_7788,2023-06,Standard,110118,No,,1
UAE_137,CUST_7789,2023-07,VIP,52873,No,,7
UAE_137,CUST_7790,2023-07,Standard,119238,No,,8
UAE_137,CUST_7791,2023-08,Basic,132548,No,,6
UAE_137,CUST_7792,2023-08,VIP,84401,No,,6
UAE_137,CUST_7793,2023-09,Basic,60452,No,,5
UAE_137,CUST_7794,2023-09,Basic,36614,No,,2
UAE_137,CUST_7795,2023-10,Standard,160870,No,,6
UAE_137,CUST_7796,2023-10,VIP,149341,No,,8
UAE_137,CUST_7797,2023-11,VIP,167988,No,,4
UAE_137,CUST_7798,2023-11,Basic,235638,No,,8
UAE_137,CUST_7799,2023-12,Standard,201541,No,,7
UAE_137,CUST_7800,2023-12,VIP,212026,No,,6
UAE_137,CUST_7801,2024-01,Standard,246698,No,,2
UAE_137,CUST_7802,2024-01,Standard,193212,No,,7
UAE_137,CUST_7803,2024-02,Standard,108158,No,,3
UAE_137,CUST_7804,2024-02,Standard,176776,No,,5
UAE_137,CUST_7805,2024-03,Standard,148151,No,,4
UAE_137,CUST_7806,2024-03,Standard,165817,No,,9
UAE_137,CUST_7807,2024-04,Standard,78422,No,,4
UAE_137,CUST_7808,2024-04,Standard,47850,No,,8
UAE_137,CUST_7809,2024-05,Standard,246893,No,,9
UAE_137,CUST_7810,2024-05,Standard,112339,No,,5
UAE_137,CUST_7811,2024-06,Standard,105750,No,,8
UAE_137,CUST_7812,2024-06,Standard,104476,No,,5
UAE_137,CUST_7813,2024-07,VIP,144005,No,,5
UAE_137,CUST_7814,2024-07,Standard,116040,No,,6
UAE_137,CUST_7815,2024-08,Standard,205625,No,,4
UAE_137,CUST_7816,2024-08,Standard,163934,No,,3
UAE_137,CUST_7817,2024-09,Standard,89351,No,,9
UAE_137,CUST_7818,2024-09,VIP,135745,No,,2
UAE_137,CUST_7819,2024-10,VIP,126642,No,,9
UAE_137,CUST_7820,2024-10,VIP,115411,No,,3
UAE_137,CUST_7821,2024-11,Basic,98627,No,,8
UAE_137,CUST_7822,2024-11,Basic,103988,No,,2
UAE_137,CUST_7823,2024-12,Standard,113382,No,,1
UAE_137,CUST_7824,2024-12,Standard,94962,No,,9
UAE_137,CUST_7825,2025-01,Standard,89965,No,,9
UAE_137,CUST_7826,2025-01,Basic,100910,No,,1
UAE_137,CUST_7827,2025-02,Standard,155948,No,,2
UAE_137,CUST_7828,2025-02,Standard,202671,No,,6
UAE_137,CUST_7829,2025-03,Basic,195588,No,,2
UAE_137,CUST_7830,2025-03,Standard,130331,No,,3
UAE_137,CUST_7831,2025-04,VIP,218639,No,,5
UAE_137,CUST_7832,2025-04,VIP,118093,No,,5
UAE_137,CUST_7833,2025-05,VIP,190898,No,,4
UAE_137,CUST_7834,2025-05,Standard,190870,No,,8
UAE_137,CUST_7835,2025-06,Standard,120929,No,,6
UAE_137,CUST_7836,2025-06,Standard,58904,No,,3
UAE_137,CUST_7837,2025-07,Standard,198891,No,,3
UAE_137,CUST_7838,2025-07,Standard,146747,No,,9
UAE_137,CUST_7839,2025-08,Standard,250998,No,,8
UAE_137,CUST_7840,2025-08,Standard,172484,No,,2
UAE_137,CUST_7841,2025-09,VIP,172297,No,,2
UAE_137,CUST_7842,2025-09,Standard,164294,No,,6
UAE_137,CUST_7843,2025-10,Standard,189057,No,,8
UAE_137,CUST_7844,2025-10,Standard,95685,No,,7
UAE_137,CUST_7845,2025-11,VIP,149650,No,,6
UAE_137,CUST_7846,2025-11,Basic,177872,No,,7
UAE_137,CUST_7847,2025-12,Basic,140229,No,,8
UAE_137,CUST_7848,2025-12,Standard,97101,No,,4
UAE_138,CUST_7849,2023-01,Basic,2579,No,,9
UAE_138,CUST_7850,2023-02,Standard,8786,No,,5
UAE_138,CUST_7851,2023-03,VIP,5523,No,,4
UAE_138,CUST_7852,2023-04,Standard,5075,No,,2
UAE_138,CUST_7853,2023-05,Standard,4049,No,,5
UAE_138,CUST_7854,2023-06,Standard,3049,No,,4
UAE_138,CUST_7855,2023-07,Standard,8247,No,,5
UAE_138,CUST_7856,2023-08,Standard,3312,No,,3
UAE_138,CUST_7857,2023-09,Standard,3858,No,,8
UAE_138,CUST_7858,2023-10,Standard,6688,No,,7
UAE_138,CUST_7859,2023-11,Standard,2624,No,,5
UAE_138,CUST_7860,2023-12,Basic,1541,No,,2
UAE_138,CUST_7861,2024-01,VIP,5230,No,,2
UAE_138,CUST_7862,2024-02,Standard,7915,No,,9
UAE_138,CUST_7863,2024-03,VIP,6724,No,,5
UAE_138,CUST_7864,2024-04,VIP,4488,No,,3
UAE_138,CUST_7865,2024-05,VIP,4184,No,,6
UAE_138,CUST_7866,2024-06,Standard,7177,No,,3
UAE_138,CUST_7867,2024-07,Standard,5506,No,,1
UAE_138,CUST_7868,2024-08,VIP,3342,No,,9
UAE_138,CUST_7869,2024-09,Standard,9582,No,,5
UAE_138,CUST_7870,2024-10,VIP,2435,No,,5
UAE_138,CUST_7871,2024-11,VIP,4948,No,,3
UAE_138,CUST_7872,2024-12,Standard,10170,No,,6
UAE_138,CUST_7873,2025-01,Standard,2068,No,,2
UAE_138,CUST_7874,2025-02,Standard,5603,No,,9
UAE_138,CUST_7875,2025-02,VIP,5510,No,,9
UAE_138,CUST_7876,2025-03,Standard,5462,No,,1
UAE_138,CUST_7877,2025-04,Standard,3875,No,,8
UAE_138,CUST_7878,2025-05,Standard,7499,No,,4
UAE_138,CUST_7879,2025-06,Standard,3918,No,,3
UAE_138,CUST_7880,2025-07,Standard,3011,No,,8
UAE_138,CUST_7881,2025-07,Standard,2685,No,,6
UAE_138,CUST_7882,2025-08,Standard,3546,No,,4
UAE_138,CUST_7883,2025-08,Basic,1814,No,,9
UAE_138,CUST_7884,2025-09,VIP,5289,No,,6
UAE_138,CUST_7885,2025-10,Standard,3145,No,,4
UAE_138,CUST_7886,2025-11,Standard,3776,No,,6
UAE_138,CUST_7887,2025-12,Standard,9272,No,,6
UAE_139,CUST_7888,2023-01,Standard,8179,No,,8
UAE_139,CUST_7889,2023-02,Standard,8063,No,,7
UAE_139,CUST_7890,2023-02,Standard,9629,No,,1
UAE_139,CUST_7891,2023-03,VIP,3013,No,,3
UAE_139,CUST_7892,2023-04,Basic,16272,No,,5
UAE_139,CUST_7893,2023-04,VIP,6242,No,,4
UAE_139,CUST_7894,2023-05,Standard,13932,No,,2
UAE_139,CUST_7895,2023-06,Basic,7589,No,,1
UAE_139,CUST_7896,2023-07,Standard,6263,No,,8
UAE_139,CUST_7897,2023-07,Standard,5838,No,,2
UAE_139,CUST_7898,2023-08,Standard,16422,No,,6
UAE_139,CUST_7899,2023-08,Standard,19357,No,,5
UAE_139,CUST_7900,2023-09,Standard,11169,No,,2
UAE_139,CUST_7901,2023-10,Basic,3694,No,,5
UAE_139,CUST_7902,2023-11,Standard,8016,No,,7
UAE_139,CUST_7903,2023-12,VIP,10700,No,,7
UAE_139,CUST_7904,2024-01,VIP,6738,No,,5
UAE_139,CUST_7905,2024-01,VIP,4565,No,,7
UAE_139,CUST_7906,2024-02,Standard,4021,No,,2
UAE_139,CUST_7907,2024-03,Standard,3869,No,,6
UAE_139,CUST_7908,2024-03,Standard,6074,No,,5
UAE_139,CUST_7909,2024-04,Standard,3857,No,,8
UAE_139,CUST_7910,2024-05,VIP,5616,No,,7
UAE_139,CUST_7911,2024-06,Basic,11450,No,,6
UAE_139,CUST_7912,2024-06,Basic,10506,No,,6
UAE_139,CUST_7913,2024-07,Basic,12393,No,,4
UAE_139,CUST_7914,2024-07,Standard,9375,No,,8
UAE_139,CUST_7915,2024-08,Basic,11801,No,,9
UAE_139,CUST_7916,2024-09,Standard,8806,No,,6
UAE_139,CUST_7917,2024-09,VIP,9842,No,,1
UAE_139,CUST_7918,2024-10,Standard,5446,No,,5
UAE_139,CUST_7919,2024-10,Standard,9728,No,,5
UAE_139,CUST_7920,2024-11,Standard,16378,No,,8
UAE_139,CUST_7921,2024-11,Basic,13433,No,,1
UAE_139,CUST_7922,2024-12,Standard,7405,No,,9
UAE_139,CUST_7923,2024-12,Standard,6757,No,,9
UAE_139,CUST_7924,2025-01,VIP,13208,No,,5
UAE_139,CUST_7925,2025-01,VIP,20085,No,,8
UAE_139,CUST_7926,2025-02,Basic,17443,No,,1
UAE_139,CUST_7927,2025-03,Standard,19851,No,,2
UAE_139,CUST_7928,2025-03,Standard,9908,No,,7
UAE_139,CUST_7929,2025-04,Standard,7896,No,,7
UAE_139,CUST_7930,2025-05,VIP,4641,No,,3
UAE_139,CUST_7931,2025-05,Standard,7176,No,,4
UAE_139,CUST_7932,2025-06,VIP,5664,No,,3
UAE_139,CUST_7933,2025-06,Standard,5433,No,,1
UAE_139,CUST_7934,2025-07,VIP,11750,No,,1
UAE_139,CUST_7935,2025-07,VIP,10963,No,,5
UAE_139,CUST_7936,2025-08,Standard,8815,No,,1
UAE_139,CUST_7937,2025-09,Standard,17847,No,,7
UAE_139,CUST_7938,2025-09,Standard,7786,No,,4
UAE_139,CUST_7939,2025-10,VIP,8731,No,,5
UAE_139,CUST_7940,2025-11,Standard,4205,No,,4
UAE_139,CUST_7941,2025-12,Standard,7324,No,,5
UAE_140,CUST_7942,2023-01,Standard,11855,No,,7
UAE_140,CUST_7943,2023-02,Standard,8423,No,,5
UAE_140,CUST_7944,2023-02,Standard,12887,No,,3
UAE_140,CUST_7945,2023-03,Standard,9901,No,,3
UAE_140,CUST_7946,2023-03,Standard,11937,No,,7
UAE_140,CUST_7947,2023-04,Standard,2723,No,,6
UAE_140,CUST_7948,2023-04,Standard,3083,No,,8
UAE_140,CUST_7949,2023-05,Standard,6252,No,,3
UAE_140,CUST_7950,2023-05,VIP,6164,No,,5
UAE_140,CUST_7951,2023-06,VIP,11303,No,,6
UAE_140,CUST_7952,2023-07,Standard,10008,No,,1
UAE_140,CUST_7953,2023-08,Standard,5276,No,,8
UAE_140,CUST_7954,2023-09,Standard,3646,No,,8
UAE_140,CUST_7955,2023-10,VIP,9347,No,,2
UAE_140,CUST_7956,2023-10,Standard,4315,No,,5
UAE_140,CUST_7957,2023-11,VIP,4154,No,,2
UAE_140,CUST_7958,2023-11,Standard,2823,No,,1
UAE_140,CUST_7959,2023-12,VIP,8363,No,,4
UAE_140,CUST_7960,2023-12,Standard,7212,No,,5
UAE_140,CUST_7961,2024-01,VIP,3390,No,,8
UAE_140,CUST_7962,2024-02,VIP,6963,No,,8
UAE_140,CUST_7963,2024-03,Standard,6951,No,,4
UAE_140,CUST_7964,2024-03,Standard,14377,No,,8
UAE_140,CUST_7965,2024-04,Standard,8768,No,,6
UAE_140,CUST_7966,2024-04,VIP,4381,No,,8
UAE_140,CUST_7967,2024-05,Standard,5486,No,,6
UAE_140,CUST_7968,2024-06,Basic,9877,No,,4
UAE_140,CUST_7969,2024-07,Standard,4839,No,,3
UAE_140,CUST_7970,2024-08,Standard,5543,No,,6
UAE_140,CUST_7971,2024-09,Standard,3492,No,,7
UAE_140,CUST_7972,2024-10,Standard,9471,No,,1
UAE_140,CUST_7973,2024-11,Standard,4942,No,,7
UAE_140,CUST_7974,2024-12,Standard,11236,No,,8
UAE_140,CUST_7975,2025-01,Standard,12564,No,,4
UAE_140,CUST_7976,2025-02,VIP,3888,No,,6
UAE_140,CUST_7977,2025-03,Standard,5455,No,,8
UAE_140,CUST_7978,2025-04,Standard,10276,No,,2
UAE_140,CUST_7979,2025-05,Standard,3571,No,,2
UAE_140,CUST_7980,2025-05,Basic,3674,No,,8
UAE_140,CUST_7981,2025-06,Basic,3926,No,,9
UAE_140,CUST_7982,2025-07,Standard,14921,No,,1
UAE_140,CUST_7983,2025-07,Standard,10005,No,,1
UAE_140,CUST_7984,2025-08,Standard,3246,No,,2
UAE_140,CUST_7985,2025-08,Standard,5143,No,,5
UAE_140,CUST_7986,2025-09,Standard,10480,No,,6
UAE_140,CUST_7987,2025-10,Standard,5232,No,,4
UAE_140,CUST_7988,2025-10,Standard,4813,No,,9
UAE_140,CUST_7989,2025-11,Standard,9382,No,,7
UAE_140,CUST_7990,2025-12,Standard,3531,No,,9
UAE_141,CUST_7991,2023-01,Standard,7908,No,,4
UAE_141,CUST_7992,2023-02,Standard,7313,No,,3
UAE_141,CUST_7993,2023-03,Standard,4542,No,,4
UAE_141,CUST_7994,2023-04,VIP,4660,No,,6
UAE_141,CUST_7995,2023-05,Standard,4135,No,,6
UAE_141,CUST_7996,2023-05,VIP,4785,No,,3
UAE_141,CUST_7997,2023-06,VIP,3344,No,,2
UAE_141,CUST_7998,2023-07,Standard,4543,No,,6
UAE_141,CUST_7999,2023-08,VIP,2394,No,,2
UAE_141,CUST_8000,2023-09,Standard,4522,No,,7
UAE_141,CUST_8001,2023-10,VIP,2420,No,,1
UAE_141,CUST_8002,2023-11,Standard,3280,No,,7
UAE_141,CUST_8003,2023-12,Standard,7687,No,,3
UAE_141,CUST_8004,2024-01,VIP,5220,No,,8
UAE_141,CUST_8005,2024-02,Standard,5153,No,,4
UAE_141,CUST_8006,2024-03,Standard,4416,No,,7
UAE_141,CUST_8007,2024-04,Standard,2510,No,,5
UAE_141,CUST_8008,2024-05,Standard,7659,No,,4
UAE_141,CUST_8009,2024-06,Standard,4572,No,,3
UAE_141,CUST_8010,2024-07,Standard,3523,No,,3
UAE_141,CUST_8011,2024-07,Standard,1902,No,,5
UAE_141,CUST_8012,2024-08,Standard,10653,No,,3
UAE_141,CUST_8013,2024-09,Standard,5958,No,,9
UAE_141,CUST_8014,2024-10,VIP,3977,No,,6
UAE_141,CUST_8015,2024-11,Basic,4265,No,,4
UAE_141,CUST_8016,2024-12,VIP,5412,No,,5
UAE_141,CUST_8017,2025-01,Standard,3505,No,,7
UAE_141,CUST_8018,2025-02,Standard,4422,No,,9
UAE_141,CUST_8019,2025-03,Standard,2010,No,,1
UAE_141,CUST_8020,2025-04,Standard,2748,No,,4
UAE_141,CUST_8021,2025-05,Basic,2480,No,,1
UAE_141,CUST_8022,2025-06,Standard,6918,No,,2
UAE_141,CUST_8023,2025-07,Basic,3395,No,,8
UAE_141,CUST_8024,2025-08,Standard,1438,No,,9
UAE_141,CUST_8025,2025-09,Standard,5868,No,,8
UAE_141,CUST_8026,2025-10,Standard,8312,No,,9
UAE_141,CUST_8027,2025-11,VIP,5253,No,,4
UAE_141,CUST_8028,2025-11,Standard,4132,No,,8
UAE_141,CUST_8029,2025-12,Standard,1883,No,,2
UAE_142,CUST_8030,2023-01,VIP,28403,No,,9
UAE_142,CUST_8031,2023-02,Standard,10859,No,,9
UAE_142,CUST_8032,2023-02,VIP,5040,No,,4
UAE_142,CUST_8033,2023-03,Standard,15205,No,,9
UAE_142,CUST_8034,2023-03,Standard,28089,No,,7
UAE_142,CUST_8035,2023-04,Standard,9999,No,,5
UAE_142,CUST_8036,2023-05,VIP,20664,No,,7
UAE_142,CUST_8037,2023-06,Standard,18185,No,,5
UAE_142,CUST_8038,2023-07,Standard,7793,No,,7
UAE_142,CUST_8039,2023-07,Standard,9829,No,,3
UAE_142,CUST_8040,2023-08,VIP,17587,No,,1
UAE_142,CUST_8041,2023-08,Standard,29691,No,,5
UAE_142,CUST_8042,2023-09,Standard,9057,No,,1
UAE_142,CUST_8043,2023-10,Standard,30974,No,,9
UAE_142,CUST_8044,2023-10,Standard,27159,No,,8
UAE_142,CUST_8045,2023-11,VIP,11311,No,,2
UAE_142,CUST_8046,2023-11,Standard,7116,No,,9
UAE_142,CUST_8047,2023-12,Standard,24248,No,,8
UAE_142,CUST_8048,2023-12,VIP,25961,No,,3
UAE_142,CUST_8049,2024-01,Standard,28184,No,,4
UAE_142,CUST_8050,2024-02,Standard,21128,No,,8
UAE_142,CUST_8051,2024-02,Basic,25087,No,,6
UAE_142,CUST_8052,2024-03,Basic,24122,No,,2
UAE_142,CUST_8053,2024-04,Standard,10087,No,,1
UAE_142,CUST_8054,2024-04,Standard,22560,No,,7
UAE_142,CUST_8055,2024-05,Standard,15241,No,,1
UAE_142,CUST_8056,2024-06,Standard,18066,No,,5
UAE_142,CUST_8057,2024-06,VIP,33778,No,,5
UAE_142,CUST_8058,2024-07,VIP,31052,No,,1
UAE_142,CUST_8059,2024-07,Standard,30263,No,,6
UAE_142,CUST_8060,2024-08,Basic,15980,No,,3
UAE_142,CUST_8061,2024-08,Standard,7507,No,,9
UAE_142,CUST_8062,2024-09,Basic,11431,No,,8
UAE_142,CUST_8063,2024-09,VIP,8780,No,,4
UAE_142,CUST_8064,2024-10,Standard,8811,No,,9
UAE_142,CUST_8065,2024-10,Basic,9946,No,,7
UAE_142,CUST_8066,2024-11,VIP,12200,No,,7
UAE_142,CUST_8067,2024-11,Standard,28646,No,,2
UAE_142,CUST_8068,2024-12,Standard,6606,No,,3
UAE_142,CUST_8069,2024-12,VIP,10170,No,,6
UAE_142,CUST_8070,2025-01,Standard,8956,No,,2
UAE_142,CUST_8071,2025-01,Standard,7580,No,,9
UAE_142,CUST_8072,2025-02,VIP,8712,No,,5
UAE_142,CUST_8073,2025-02,Standard,8852,No,,9
UAE_142,CUST_8074,2025-03,Standard,18234,No,,2
UAE_142,CUST_8075,2025-04,VIP,20727,No,,6
UAE_142,CUST_8076,2025-04,VIP,22179,No,,7
UAE_142,CUST_8077,2025-05,Standard,16878,No,,5
UAE_142,CUST_8078,2025-05,Standard,21048,No,,4
UAE_142,CUST_8079,2025-06,Standard,23732,No,,7
UAE_142,CUST_8080,2025-06,Basic,27509,No,,4
UAE_142,CUST_8081,2025-07,Standard,13388,No,,1
UAE_142,CUST_8082,2025-07,Standard,19817,No,,3
UAE_142,CUST_8083,2025-08,Basic,12876,No,,6
UAE_142,CUST_8084,2025-08,Basic,16863,No,,4
UAE_142,CUST_8085,2025-09,Standard,34375,No,,7
UAE_142,CUST_8086,2025-09,Basic,23406,No,,6
UAE_142,CUST_8087,2025-10,Basic,11110,No,,2
UAE_142,CUST_8088,2025-10,Standard,21401,No,,6
UAE_142,CUST_8089,2025-11,Standard,15044,No,,3
UAE_142,CUST_8090,2025-11,VIP,23559,No,,3
UAE_142,CUST_8091,2025-12,Basic,16739,No,,2
UAE_142,CUST_8092,2025-12,Standard,16950,No,,9
UAE_143,CUST_8093,2023-01,Standard,19905,No,,7
UAE_143,CUST_8094,2023-01,Standard,24611,No,,3
UAE_143,CUST_8095,2023-02,Standard,53151,No,,3
UAE_143,CUST_8096,2023-02,Standard,62853,No,,6
UAE_143,CUST_8097,2023-03,Standard,39955,No,,7
UAE_143,CUST_8098,2023-03,Standard,46572,No,,7
UAE_143,CUST_8099,2023-04,Basic,48984,No,,3
UAE_143,CUST_8100,2023-04,Standard,29635,No,,3
UAE_143,CUST_8101,2023-05,Standard,23847,No,,9
UAE_143,CUST_8102,2023-05,Basic,37336,No,,9
UAE_143,CUST_8103,2023-06,Standard,53769,No,,5
UAE_143,CUST_8104,2023-06,Standard,40826,No,,2
UAE_143,CUST_8105,2023-07,Basic,49820,No,,8
UAE_143,CUST_8106,2023-07,Standard,35536,No,,1
