business_id,month,campaign_id,channel,impressions,clicks,leads,spend,cost_per_lead
UAE_102,2025-06,MKT_UAE_102_29_MET,Meta Ads,12240,272,16,1881,117.56
UAE_102,2025-06,MKT_UAE_102_29_LIN,LinkedIn B2B,3864,168,12,2095,174.58
UAE_102,2025-06,MKT_UAE_102_29_EMA,Email Marketing,7007,143,11,1954,177.64
UAE_102,2025-07,MKT_UAE_102_30_GOO,Google Search,12236,322,23,2943,127.96
UAE_102,2025-07,MKT_UAE_102_30_MET,Meta Ads,1360,80,8,1842,230.25
UAE_102,2025-07,MKT_UAE_102_30_LIN,LinkedIn B2B,2640,110,10,2014,201.4
UAE_102,2025-07,MKT_UAE_102_30_EMA,Email Marketing,4620,154,14,2043,145.93
UAE_102,2025-08,MKT_UAE_102_31_GOO,Google Search,6468,154,11,1481,134.64
UAE_102,2025-08,MKT_UAE_102_31_MET,Meta Ads,1980,90,10,1280,128.0
UAE_102,2025-08,MKT_UAE_102_31_LIN,LinkedIn B2B,2646,126,7,1552,221.71
UAE_102,2025-08,MKT_UAE_102_31_EMA,Email Marketing,2184,84,6,1651,275.17
UAE_102,2025-09,MKT_UAE_102_32_GOO,Google Search,3564,198,11,1965,178.64
UAE_102,2025-09,MKT_UAE_102_32_MET,Meta Ads,1600,100,10,2082,208.2
UAE_102,2025-09,MKT_UAE_102_32_LIN,LinkedIn B2B,3510,195,13,1461,112.38
UAE_102,2025-09,MKT_UAE_102_32_EMA,Email Marketing,4368,156,13,1827,140.54
UAE_102,2025-10,MKT_UAE_102_33_GOO,Google Search,10064,629,37,5885,159.05
UAE_102,2025-10,MKT_UAE_102_33_MET,Meta Ads,7448,152,19,3294,173.37
UAE_102,2025-10,MKT_UAE_102_33_LIN,LinkedIn B2B,6624,288,24,4115,171.46
UAE_102,2025-10,MKT_UAE_102_33_EMA,Email Marketing,12100,484,44,4566,103.77
UAE_102,2025-11,MKT_UAE_102_34_GOO,Google Search,4560,190,10,1414,141.4
UAE_102,2025-11,MKT_UAE_102_34_MET,Meta Ads,3024,144,9,1891,210.11
UAE_102,2025-11,MKT_UAE_102_34_LIN,LinkedIn B2B,2592,81,9,1703,189.22
UAE_102,2025-11,MKT_UAE_102_34_EMA,Email Marketing,6264,216,18,1543,85.72
UAE_102,2025-12,MKT_UAE_102_35_GOO,Google Search,2880,90,10,2432,243.2
UAE_102,2025-12,MKT_UAE_102_35_MET,Meta Ads,3933,207,23,5104,221.91
UAE_102,2025-12,MKT_UAE_102_35_LIN,LinkedIn B2B,9450,315,21,2988,142.29
UAE_102,2025-12,MKT_UAE_102_35_EMA,Email Marketing,8075,323,19,3049,160.47
UAE_103,2023-01,MKT_UAE_103_0_GOO,Google Search,14875,425,25,2182,87.28
UAE_103,2023-01,MKT_UAE_103_0_MET,Meta Ads,17100,684,36,4272,118.67
UAE_103,2023-01,MKT_UAE_103_0_LIN,LinkedIn B2B,4032,144,18,4012,222.89
UAE_103,2023-01,MKT_UAE_103_0_EMA,Email Marketing,8379,171,19,2513,132.26
UAE_103,2023-02,MKT_UAE_103_1_GOO,Google Search,17424,396,22,2905,132.05
UAE_103,2023-02,MKT_UAE_103_1_MET,Meta Ads,1440,90,9,2149,238.78
UAE_103,2023-02,MKT_UAE_103_1_LIN,LinkedIn B2B,7056,168,14,2826,201.86
UAE_103,2023-02,MKT_UAE_103_1_EMA,Email Marketing,2926,154,14,2908,207.71
UAE_103,2023-03,MKT_UAE_103_2_GOO,Google Search,3366,198,22,2461,111.86
UAE_103,2023-03,MKT_UAE_103_2_MET,Meta Ads,7920,176,22,4641,210.95
UAE_103,2023-03,MKT_UAE_103_2_LIN,LinkedIn B2B,14875,595,35,3871,110.6
UAE_103,2023-03,MKT_UAE_103_2_EMA,Email Marketing,36765,817,43,3790,88.14
UAE_103,2023-04,MKT_UAE_103_3_GOO,Google Search,10465,455,35,5495,157.0
UAE_103,2023-04,MKT_UAE_103_3_MET,Meta Ads,29120,1040,65,5243,80.66
UAE_103,2023-04,MKT_UAE_103_3_LIN,LinkedIn B2B,2025,135,15,2896,193.07
UAE_103,2023-04,MKT_UAE_103_3_EMA,Email Marketing,3230,170,17,2626,154.47
UAE_103,2023-05,MKT_UAE_103_4_GOO,Google Search,38000,950,50,4460,89.2
UAE_103,2023-05,MKT_UAE_103_4_MET,Meta Ads,6912,288,18,3728,207.11
UAE_103,2023-05,MKT_UAE_103_4_LIN,LinkedIn B2B,4080,272,17,1806,106.24
UAE_103,2023-05,MKT_UAE_103_4_EMA,Email Marketing,4896,272,16,3910,244.38
UAE_103,2023-06,MKT_UAE_103_5_GOO,Google Search,3136,196,14,2373,169.5
UAE_103,2023-06,MKT_UAE_103_5_MET,Meta Ads,3520,160,10,2640,264.0
UAE_103,2023-06,MKT_UAE_103_5_LIN,LinkedIn B2B,18981,513,57,5983,104.96
UAE_103,2023-06,MKT_UAE_103_5_EMA,Email Marketing,24192,672,42,3911,93.12
UAE_103,2023-07,MKT_UAE_103_6_GOO,Google Search,10530,270,27,5953,220.48
UAE_103,2023-07,MKT_UAE_103_6_MET,Meta Ads,13984,368,46,3998,86.91
UAE_103,2023-07,MKT_UAE_103_6_LIN,LinkedIn B2B,7680,160,16,3270,204.38
UAE_103,2023-07,MKT_UAE_103_6_EMA,Email Marketing,6500,260,20,2548,127.4
UAE_103,2023-08,MKT_UAE_103_7_GOO,Google Search,9632,224,16,1995,124.69
UAE_103,2023-08,MKT_UAE_103_7_MET,Meta Ads,5016,228,19,1992,104.84
UAE_103,2023-08,MKT_UAE_103_7_LIN,LinkedIn B2B,5060,110,11,2685,244.09
UAE_103,2023-08,MKT_UAE_103_7_EMA,Email Marketing,7956,306,17,2096,123.29
UAE_103,2023-09,MKT_UAE_103_8_GOO,Google Search,4464,144,18,4022,223.44
UAE_103,2023-09,MKT_UAE_103_8_MET,Meta Ads,9338,406,29,4603,158.72
UAE_103,2023-09,MKT_UAE_103_8_LIN,LinkedIn B2B,9537,561,33,4983,151.0
UAE_103,2023-09,MKT_UAE_103_8_EMA,Email Marketing,25935,741,39,4844,124.21
UAE_103,2023-10,MKT_UAE_103_9_GOO,Google Search,8721,323,17,1791,105.35
UAE_103,2023-10,MKT_UAE_103_9_MET,Meta Ads,1804,44,4,1001,250.25
UAE_103,2023-10,MKT_UAE_103_9_LIN,LinkedIn B2B,5676,132,12,1226,102.17
UAE_103,2023-10,MKT_UAE_103_9_EMA,Email Marketing,3060,204,12,2405,200.42
UAE_103,2023-11,MKT_UAE_103_10_GOO,Google Search,7380,180,15,3085,205.67
UAE_103,2023-11,MKT_UAE_103_10_MET,Meta Ads,5797,187,11,2476,225.09
UAE_103,2023-11,MKT_UAE_103_10_LIN,LinkedIn B2B,14790,510,30,2646,88.2
UAE_103,2023-11,MKT_UAE_103_10_EMA,Email Marketing,6137,361,19,4054,213.37
UAE_103,2023-12,MKT_UAE_103_11_GOO,Google Search,4500,150,10,2044,204.4
UAE_103,2023-12,MKT_UAE_103_11_MET,Meta Ads,11592,414,23,1995,86.74
UAE_103,2023-12,MKT_UAE_103_11_LIN,LinkedIn B2B,1890,105,7,1864,266.29
UAE_103,2023-12,MKT_UAE_103_11_EMA,Email Marketing,4800,150,15,2124,141.6
UAE_103,2024-01,MKT_UAE_103_12_GOO,Google Search,2574,99,11,1729,157.18
UAE_103,2024-01,MKT_UAE_103_12_MET,Meta Ads,16380,630,42,4156,98.95
UAE_103,2024-01,MKT_UAE_103_12_LIN,LinkedIn B2B,6929,169,13,3193,245.62
UAE_103,2024-01,MKT_UAE_103_12_EMA,Email Marketing,6348,276,23,4287,186.39
UAE_103,2024-02,MKT_UAE_103_13_GOO,Google Search,1728,64,8,1283,160.38
UAE_103,2024-02,MKT_UAE_103_13_MET,Meta Ads,3696,88,8,1746,218.25
UAE_103,2024-02,MKT_UAE_103_13_LIN,LinkedIn B2B,6732,204,12,1518,126.5
UAE_103,2024-02,MKT_UAE_103_13_EMA,Email Marketing,2964,78,6,1299,216.5
UAE_103,2024-03,MKT_UAE_103_14_GOO,Google Search,4662,126,7,1560,222.86
UAE_103,2024-03,MKT_UAE_103_14_MET,Meta Ads,4176,144,18,2556,142.0
UAE_103,2024-03,MKT_UAE_103_14_LIN,LinkedIn B2B,6615,189,21,2607,124.14
UAE_103,2024-03,MKT_UAE_103_14_EMA,Email Marketing,9450,225,25,2118,84.72
UAE_103,2024-04,MKT_UAE_103_15_GOO,Google Search,3360,96,8,1205,150.62
UAE_103,2024-04,MKT_UAE_103_15_MET,Meta Ads,1104,48,3,886,295.33
UAE_103,2024-04,MKT_UAE_103_15_LIN,LinkedIn B2B,1848,77,7,1591,227.29
UAE_103,2024-04,MKT_UAE_103_15_EMA,Email Marketing,3042,169,13,1195,91.92
UAE_103,2024-05,MKT_UAE_103_16_GOO,Google Search,6048,126,7,892,127.43
UAE_103,2024-05,MKT_UAE_103_16_MET,Meta Ads,756,36,3,981,327.0
UAE_103,2024-05,MKT_UAE_103_16_LIN,LinkedIn B2B,1512,42,3,844,281.33
UAE_103,2024-05,MKT_UAE_103_16_EMA,Email Marketing,2079,99,11,1309,119.0
UAE_103,2024-06,MKT_UAE_103_17_GOO,Google Search,7448,196,14,3332,238.0
UAE_103,2024-06,MKT_UAE_103_17_MET,Meta Ads,2178,121,11,1846,167.82
UAE_103,2024-06,MKT_UAE_103_17_LIN,LinkedIn B2B,2376,72,9,2097,233.0
UAE_103,2024-06,MKT_UAE_103_17_EMA,Email Marketing,15523,361,19,2987,157.21
UAE_103,2024-07,MKT_UAE_103_18_GOO,Google Search,12600,300,20,3518,175.9
UAE_103,2024-07,MKT_UAE_103_18_MET,Meta Ads,4480,224,28,4537,162.04
UAE_103,2024-07,MKT_UAE_103_18_LIN,LinkedIn B2B,3900,260,26,3956,152.15
UAE_103,2024-07,MKT_UAE_103_18_EMA,Email Marketing,5712,272,17,4265,250.88
UAE_103,2024-08,MKT_UAE_103_19_GOO,Google Search,4800,240,16,3013,188.31
UAE_103,2024-08,MKT_UAE_103_19_MET,Meta Ads,5184,324,27,3736,138.37
UAE_103,2024-08,MKT_UAE_103_19_LIN,LinkedIn B2B,6144,192,16,3199,199.94
UAE_103,2024-08,MKT_UAE_103_19_EMA,Email Marketing,11700,260,26,5481,210.81
UAE_103,2024-09,MKT_UAE_103_20_GOO,Google Search,10469,551,29,6247,215.41
UAE_103,2024-09,MKT_UAE_103_20_MET,Meta Ads,10656,288,32,4445,138.91
UAE_103,2024-09,MKT_UAE_103_20_LIN,LinkedIn B2B,7125,375,25,4840,193.6
UAE_103,2024-09,MKT_UAE_103_20_EMA,Email Marketing,5643,297,27,4046,149.85
UAE_103,2024-10,MKT_UAE_103_21_GOO,Google Search,8712,198,18,3950,219.44
UAE_103,2024-10,MKT_UAE_103_21_MET,Meta Ads,8448,264,33,4763,144.33
UAE_103,2024-10,MKT_UAE_103_21_LIN,LinkedIn B2B,26220,690,46,5857,127.33
UAE_103,2024-10,MKT_UAE_103_21_EMA,Email Marketing,9600,480,40,5595,139.88
UAE_103,2024-11,MKT_UAE_103_22_GOO,Google Search,4914,126,7,1695,242.14
UAE_103,2024-11,MKT_UAE_103_22_MET,Meta Ads,810,45,3,858,286.0
UAE_103,2024-11,MKT_UAE_103_22_LIN,LinkedIn B2B,5824,208,13,1789,137.62
UAE_103,2024-11,MKT_UAE_103_22_EMA,Email Marketing,4032,126,7,1695,242.14
UAE_103,2024-12,MKT_UAE_103_23_GOO,Google Search,11571,399,21,1805,85.95
UAE_103,2024-12,MKT_UAE_103_23_MET,Meta Ads,1872,72,9,1600,177.78
UAE_103,2024-12,MKT_UAE_103_23_LIN,LinkedIn B2B,1458,81,9,2229,247.67
UAE_103,2024-12,MKT_UAE_103_23_EMA,Email Marketing,9016,392,28,3334,119.07
UAE_103,2025-01,MKT_UAE_103_24_GOO,Google Search,2052,76,4,1134,283.5
UAE_103,2025-01,MKT_UAE_103_24_MET,Meta Ads,2538,54,6,573,95.5
UAE_103,2025-01,MKT_UAE_103_24_LIN,LinkedIn B2B,2880,144,8,761,95.12
UAE_103,2025-01,MKT_UAE_103_24_EMA,Email Marketing,1026,54,3,703,234.33
UAE_103,2025-02,MKT_UAE_103_25_GOO,Google Search,7696,208,26,2240,86.15
UAE_103,2025-02,MKT_UAE_103_25_MET,Meta Ads,5292,252,21,2325,110.71
UAE_103,2025-02,MKT_UAE_103_25_LIN,LinkedIn B2B,19836,522,29,2510,86.55
UAE_103,2025-02,MKT_UAE_103_25_EMA,Email Marketing,1920,60,6,1476,246.0
UAE_103,2025-03,MKT_UAE_103_26_GOO,Google Search,7826,182,13,3127,240.54
UAE_103,2025-03,MKT_UAE_103_26_MET,Meta Ads,9600,240,24,2304,96.0
UAE_103,2025-03,MKT_UAE_103_26_LIN,LinkedIn B2B,4512,96,8,2082,260.25
UAE_103,2025-03,MKT_UAE_103_26_EMA,Email Marketing,4030,130,13,2734,210.31
UAE_103,2025-04,MKT_UAE_103_27_GOO,Google Search,3690,90,10,2251,225.1
UAE_103,2025-04,MKT_UAE_103_27_MET,Meta Ads,2175,75,5,1135,227.0
UAE_103,2025-04,MKT_UAE_103_27_LIN,LinkedIn B2B,2970,90,9,1608,178.67
UAE_103,2025-04,MKT_UAE_103_27_EMA,Email Marketing,4560,120,8,1537,192.12
UAE_103,2025-05,MKT_UAE_103_28_GOO,Google Search,15795,351,27,4559,168.85
UAE_103,2025-05,MKT_UAE_103_28_MET,Meta Ads,9660,210,15,3437,229.13
UAE_103,2025-05,MKT_UAE_103_28_LIN,LinkedIn B2B,8160,340,20,4215,210.75
UAE_103,2025-05,MKT_UAE_103_28_EMA,Email Marketing,9555,195,15,2949,196.6
UAE_103,2025-06,MKT_UAE_103_29_GOO,Google Search,5661,153,9,1020,113.33
UAE_103,2025-06,MKT_UAE_103_29_MET,Meta Ads,918,54,6,1063,177.17
UAE_103,2025-06,MKT_UAE_103_29_LIN,LinkedIn B2B,2592,96,8,872,109.0
UAE_103,2025-06,MKT_UAE_103_29_EMA,Email Marketing,1890,54,6,1505,250.83
UAE_103,2025-07,MKT_UAE_103_30_GOO,Google Search,15120,540,30,3257,108.57
UAE_103,2025-07,MKT_UAE_103_30_MET,Meta Ads,16340,817,43,6423,149.37
UAE_103,2025-07,MKT_UAE_103_30_LIN,LinkedIn B2B,11970,315,21,3975,189.29
UAE_103,2025-07,MKT_UAE_103_30_EMA,Email Marketing,21978,666,37,5774,156.05
UAE_103,2025-08,MKT_UAE_103_31_GOO,Google Search,780,39,3,883,294.33
UAE_103,2025-08,MKT_UAE_103_31_MET,Meta Ads,2592,108,6,1374,229.0
UAE_103,2025-08,MKT_UAE_103_31_LIN,LinkedIn B2B,3718,143,13,1988,152.92
UAE_103,2025-08,MKT_UAE_103_31_EMA,Email Marketing,2160,60,6,1496,249.33
UAE_103,2025-09,MKT_UAE_103_32_GOO,Google Search,10989,297,27,3478,128.81
UAE_103,2025-09,MKT_UAE_103_32_MET,Meta Ads,2737,119,7,1593,227.57
UAE_103,2025-09,MKT_UAE_103_32_LIN,LinkedIn B2B,3888,108,12,2076,173.0
UAE_103,2025-09,MKT_UAE_103_32_EMA,Email Marketing,4056,156,13,3235,248.85
UAE_103,2025-10,MKT_UAE_103_33_GOO,Google Search,10260,285,15,2915,194.33
UAE_103,2025-10,MKT_UAE_103_33_MET,Meta Ads,11520,320,32,3432,107.25
UAE_103,2025-10,MKT_UAE_103_33_LIN,LinkedIn B2B,10488,552,46,4547,98.85
UAE_103,2025-10,MKT_UAE_103_33_EMA,Email Marketing,6400,160,10,2254,225.4
UAE_103,2025-11,MKT_UAE_103_34_GOO,Google Search,2530,110,10,1115,111.5
UAE_103,2025-11,MKT_UAE_103_34_MET,Meta Ads,11780,310,31,2746,88.58
UAE_103,2025-11,MKT_UAE_103_34_LIN,LinkedIn B2B,4032,252,14,2425,173.21
UAE_103,2025-11,MKT_UAE_103_34_EMA,Email Marketing,4125,165,11,2784,253.09
UAE_103,2025-12,MKT_UAE_103_35_GOO,Google Search,3648,96,6,1027,171.17
UAE_103,2025-12,MKT_UAE_103_35_MET,Meta Ads,1296,54,6,1188,198.0
UAE_103,2025-12,MKT_UAE_103_35_LIN,LinkedIn B2B,640,40,5,584,116.8
UAE_103,2025-12,MKT_UAE_103_35_EMA,Email Marketing,1100,55,5,1099,219.8
UAE_104,2023-01,MKT_UAE_104_0_GOO,Google Search,3840,128,16,1863,116.44
UAE_104,2023-01,MKT_UAE_104_0_MET,Meta Ads,2304,64,8,1579,197.38
UAE_104,2023-01,MKT_UAE_104_0_LIN,LinkedIn B2B,7920,165,15,2148,143.2
UAE_104,2023-01,MKT_UAE_104_0_EMA,Email Marketing,3078,162,9,1895,210.56
UAE_104,2023-02,MKT_UAE_104_1_GOO,Google Search,12096,288,18,2209,122.72
UAE_104,2023-02,MKT_UAE_104_1_MET,Meta Ads,10602,342,18,2285,126.94
UAE_104,2023-02,MKT_UAE_104_1_LIN,LinkedIn B2B,3536,136,17,4094,240.82
UAE_104,2023-02,MKT_UAE_104_1_EMA,Email Marketing,3190,110,11,1661,151.0
UAE_104,2023-03,MKT_UAE_104_2_GOO,Google Search,1350,90,9,1302,144.67
UAE_104,2023-03,MKT_UAE_104_2_MET,Meta Ads,1326,51,3,780,260.0
UAE_104,2023-03,MKT_UAE_104_2_LIN,LinkedIn B2B,720,36,4,808,202.0
UAE_104,2023-03,MKT_UAE_104_2_EMA,Email Marketing,1344,42,3,761,253.67
UAE_104,2023-04,MKT_UAE_104_3_GOO,Google Search,5508,153,9,1770,196.67
UAE_104,2023-04,MKT_UAE_104_3_MET,Meta Ads,5040,180,12,1879,156.58
UAE_104,2023-04,MKT_UAE_104_3_LIN,LinkedIn B2B,6664,238,17,1701,100.06
UAE_104,2023-04,MKT_UAE_104_3_EMA,Email Marketing,3185,91,7,1332,190.29
UAE_104,2023-05,MKT_UAE_104_4_GOO,Google Search,4968,216,18,3430,190.56
UAE_104,2023-05,MKT_UAE_104_4_MET,Meta Ads,8100,324,27,4412,163.41
UAE_104,2023-05,MKT_UAE_104_4_LIN,LinkedIn B2B,7992,216,27,3934,145.7
UAE_104,2023-05,MKT_UAE_104_4_EMA,Email Marketing,12025,481,37,4746,128.27
UAE_104,2023-06,MKT_UAE_104_5_GOO,Google Search,12150,405,27,3744,138.67
UAE_104,2023-06,MKT_UAE_104_5_MET,Meta Ads,5600,160,20,3236,161.8
UAE_104,2023-06,MKT_UAE_104_5_LIN,LinkedIn B2B,2156,77,7,1579,225.57
UAE_104,2023-06,MKT_UAE_104_5_EMA,Email Marketing,4704,224,14,3085,220.36
UAE_104,2023-07,MKT_UAE_104_6_GOO,Google Search,6688,209,11,2567,233.36
UAE_104,2023-07,MKT_UAE_104_6_MET,Meta Ads,8320,320,20,2883,144.15
UAE_104,2023-07,MKT_UAE_104_6_LIN,LinkedIn B2B,3888,108,6,1554,259.0
UAE_104,2023-07,MKT_UAE_104_6_EMA,Email Marketing,34200,760,40,3701,92.53
UAE_104,2023-08,MKT_UAE_104_7_GOO,Google Search,17280,720,40,4832,120.8
UAE_104,2023-08,MKT_UAE_104_7_MET,Meta Ads,13248,414,23,4006,174.17
UAE_104,2023-08,MKT_UAE_104_7_LIN,LinkedIn B2B,10350,450,25,5826,233.04
UAE_104,2023-08,MKT_UAE_104_7_EMA,Email Marketing,9576,399,21,4946,235.52
UAE_104,2023-09,MKT_UAE_104_8_GOO,Google Search,5712,204,17,4190,246.47
UAE_104,2023-09,MKT_UAE_104_8_MET,Meta Ads,24149,779,41,5390,131.46
UAE_104,2023-09,MKT_UAE_104_8_LIN,LinkedIn B2B,24795,551,29,4989,172.03
UAE_104,2023-09,MKT_UAE_104_8_EMA,Email Marketing,9504,198,18,4649,258.28
UAE_104,2023-10,MKT_UAE_104_9_GOO,Google Search,10530,270,15,2500,166.67
UAE_104,2023-10,MKT_UAE_104_9_MET,Meta Ads,30096,792,44,4560,103.64
UAE_104,2023-10,MKT_UAE_104_9_LIN,LinkedIn B2B,16864,527,31,3903,125.9
UAE_104,2023-10,MKT_UAE_104_9_EMA,Email Marketing,7560,252,18,3534,196.33
UAE_104,2023-11,MKT_UAE_104_10_GOO,Google Search,3655,85,5,533,106.6
UAE_104,2023-11,MKT_UAE_104_10_MET,Meta Ads,1404,36,2,523,261.5
UAE_104,2023-11,MKT_UAE_104_10_LIN,LinkedIn B2B,1012,44,4,958,239.5
UAE_104,2023-11,MKT_UAE_104_10_EMA,Email Marketing,1974,42,3,897,299.0
UAE_104,2023-12,MKT_UAE_104_11_GOO,Google Search,9776,208,13,1477,113.62
UAE_104,2023-12,MKT_UAE_104_11_MET,Meta Ads,4752,198,22,2131,96.86
UAE_104,2023-12,MKT_UAE_104_11_LIN,LinkedIn B2B,4048,184,23,2544,110.61
UAE_104,2023-12,MKT_UAE_104_11_EMA,Email Marketing,3952,208,13,2778,213.69
UAE_104,2024-01,MKT_UAE_104_12_GOO,Google Search,7497,357,21,4426,210.76
UAE_104,2024-01,MKT_UAE_104_12_MET,Meta Ads,14000,400,40,3660,91.5
UAE_104,2024-01,MKT_UAE_104_12_LIN,LinkedIn B2B,4554,207,23,4356,189.39
UAE_104,2024-01,MKT_UAE_104_12_EMA,Email Marketing,5776,361,19,4133,217.53
UAE_104,2024-02,MKT_UAE_104_13_GOO,Google Search,504,28,2,559,279.5
UAE_104,2024-02,MKT_UAE_104_13_MET,Meta Ads,1892,44,4,744,186.0
UAE_104,2024-02,MKT_UAE_104_13_LIN,LinkedIn B2B,5200,130,10,1008,100.8
UAE_104,2024-02,MKT_UAE_104_13_EMA,Email Marketing,2940,140,10,1135,113.5
UAE_104,2024-03,MKT_UAE_104_14_GOO,Google Search,2820,60,6,1519,253.17
UAE_104,2024-03,MKT_UAE_104_14_MET,Meta Ads,8892,234,13,1736,133.54
UAE_104,2024-03,MKT_UAE_104_14_LIN,LinkedIn B2B,11560,289,17,1897,111.59
UAE_104,2024-03,MKT_UAE_104_14_EMA,Email Marketing,2850,190,10,2218,221.8
UAE_104,2024-04,MKT_UAE_104_15_GOO,Google Search,11628,323,17,4324,254.35
UAE_104,2024-04,MKT_UAE_104_15_MET,Meta Ads,11760,420,42,3560,84.76
UAE_104,2024-04,MKT_UAE_104_15_LIN,LinkedIn B2B,10336,544,32,4978,155.56
UAE_104,2024-04,MKT_UAE_104_15_EMA,Email Marketing,46376,1054,62,5609,90.47
UAE_104,2024-05,MKT_UAE_104_16_GOO,Google Search,6396,156,13,1772,136.31
UAE_104,2024-05,MKT_UAE_104_16_MET,Meta Ads,4560,120,12,1684,140.33
UAE_104,2024-05,MKT_UAE_104_16_LIN,LinkedIn B2B,1216,64,4,795,198.75
UAE_104,2024-05,MKT_UAE_104_16_EMA,Email Marketing,1408,88,8,818,102.25
UAE_104,2024-06,MKT_UAE_104_17_GOO,Google Search,4140,230,23,5164,224.52
UAE_104,2024-06,MKT_UAE_104_17_MET,Meta Ads,9196,209,11,2479,225.36
UAE_104,2024-06,MKT_UAE_104_17_LIN,LinkedIn B2B,8424,234,26,4803,184.73
UAE_104,2024-06,MKT_UAE_104_17_EMA,Email Marketing,4400,176,11,2708,246.18
UAE_104,2024-07,MKT_UAE_104_18_GOO,Google Search,3360,80,8,1961,245.12
UAE_104,2024-07,MKT_UAE_104_18_MET,Meta Ads,8772,204,17,2808,165.18
UAE_104,2024-07,MKT_UAE_104_18_LIN,LinkedIn B2B,7854,187,11,1807,164.27
UAE_104,2024-07,MKT_UAE_104_18_EMA,Email Marketing,10080,210,14,2680,191.43
UAE_104,2024-08,MKT_UAE_104_19_GOO,Google Search,7326,198,22,4265,193.86
UAE_104,2024-08,MKT_UAE_104_19_MET,Meta Ads,37842,901,53,5517,104.09
UAE_104,2024-08,MKT_UAE_104_19_LIN,LinkedIn B2B,6324,204,12,2908,242.33
UAE_104,2024-08,MKT_UAE_104_19_EMA,Email Marketing,17835,615,41,4444,108.39
UAE_104,2024-09,MKT_UAE_104_20_GOO,Google Search,1944,72,8,1197,149.62
UAE_104,2024-09,MKT_UAE_104_20_MET,Meta Ads,4158,126,7,1825,260.71
UAE_104,2024-09,MKT_UAE_104_20_LIN,LinkedIn B2B,4455,165,11,1165,105.91
UAE_104,2024-09,MKT_UAE_104_20_EMA,Email Marketing,10800,225,15,1603,106.87
UAE_104,2024-10,MKT_UAE_104_21_GOO,Google Search,6480,180,12,1999,166.58
UAE_104,2024-10,MKT_UAE_104_21_MET,Meta Ads,3360,224,28,2918,104.21
UAE_104,2024-10,MKT_UAE_104_21_LIN,LinkedIn B2B,8835,589,31,3325,107.26
UAE_104,2024-10,MKT_UAE_104_21_EMA,Email Marketing,12960,270,15,3533,235.53
UAE_104,2024-11,MKT_UAE_104_22_GOO,Google Search,3300,110,11,2789,253.55
UAE_104,2024-11,MKT_UAE_104_22_MET,Meta Ads,4488,204,12,2964,247.0
UAE_104,2024-11,MKT_UAE_104_22_LIN,LinkedIn B2B,13260,442,26,2306,88.69
UAE_104,2024-11,MKT_UAE_104_22_EMA,Email Marketing,12096,672,48,5149,107.27
UAE_104,2024-12,MKT_UAE_104_23_GOO,Google Search,8190,182,14,1552,110.86
UAE_104,2024-12,MKT_UAE_104_23_MET,Meta Ads,2890,85,5,1444,288.8
UAE_104,2024-12,MKT_UAE_104_23_LIN,LinkedIn B2B,3978,117,13,1415,108.85
UAE_104,2024-12,MKT_UAE_104_23_EMA,Email Marketing,6048,144,8,1517,189.62
UAE_104,2025-01,MKT_UAE_104_24_GOO,Google Search,1530,85,5,1412,282.4
UAE_104,2025-01,MKT_UAE_104_24_MET,Meta Ads,6720,224,16,1371,85.69
UAE_104,2025-01,MKT_UAE_104_24_LIN,LinkedIn B2B,5016,132,12,2951,245.92
UAE_104,2025-01,MKT_UAE_104_24_EMA,Email Marketing,8470,385,35,2861,81.74
UAE_104,2025-02,MKT_UAE_104_25_GOO,Google Search,2376,54,3,685,228.33
UAE_104,2025-02,MKT_UAE_104_25_MET,Meta Ads,2448,72,4,1066,266.5
UAE_104,2025-02,MKT_UAE_104_25_LIN,LinkedIn B2B,704,44,4,684,171.0
UAE_104,2025-02,MKT_UAE_104_25_EMA,Email Marketing,1862,98,7,634,90.57
UAE_104,2025-03,MKT_UAE_104_26_GOO,Google Search,7714,406,29,3593,123.9
UAE_104,2025-03,MKT_UAE_104_26_MET,Meta Ads,2925,117,9,2142,238.0
UAE_104,2025-03,MKT_UAE_104_26_LIN,LinkedIn B2B,17100,450,30,4192,139.73
UAE_104,2025-03,MKT_UAE_104_26_EMA,Email Marketing,6664,136,17,4014,236.12
UAE_104,2025-04,MKT_UAE_104_27_GOO,Google Search,6944,224,14,3029,216.36
UAE_104,2025-04,MKT_UAE_104_27_MET,Meta Ads,8064,448,32,2656,83.0
UAE_104,2025-04,MKT_UAE_104_27_LIN,LinkedIn B2B,1280,64,8,1803,225.38
UAE_104,2025-04,MKT_UAE_104_27_EMA,Email Marketing,5980,260,20,2994,149.7
UAE_104,2025-05,MKT_UAE_104_28_GOO,Google Search,5440,160,10,1815,181.5
UAE_104,2025-05,MKT_UAE_104_28_MET,Meta Ads,2000,80,10,2078,207.8
UAE_104,2025-05,MKT_UAE_104_28_LIN,LinkedIn B2B,5508,153,17,1674,98.47
UAE_104,2025-05,MKT_UAE_104_28_EMA,Email Marketing,14700,300,20,1840,92.0
UAE_104,2025-06,MKT_UAE_104_29_GOO,Google Search,12495,255,17,1887,111.0
UAE_104,2025-06,MKT_UAE_104_29_MET,Meta Ads,15000,375,25,3518,140.72
UAE_104,2025-06,MKT_UAE_104_29_LIN,LinkedIn B2B,4048,176,22,3475,157.95
UAE_104,2025-06,MKT_UAE_104_29_EMA,Email Marketing,12420,270,18,2723,151.28
