business_id,industry,emirate,month,employees,leads,qualified_leads,customers,conversion_rate,marketing_spend,sales_revenue,operating_cost,gross_profit,net_profit,avg_order_value,customer_acquisition_cost,repeat_customers,churn_rate,website_visits,enquiries,sales_calls,deals_closed,cash_balance
UAE_068,Retail,Ajman,2025-02,62,429,198,13,2.51,58154,418723,307930,110793,95783,31798.08,5815.4,3,2.26,3432,257,107,10,2350734
UAE_068,Retail,Ajman,2025-03,62,593,257,23,3.36,92058,826740,706011,120729,108439,32698.9,4845.16,4,4.71,5337,355,148,19,2459173
UAE_068,Retail,Ajman,2025-04,62,266,129,7,2.59,38729,218275,173914,44361,36869,25643.25,6454.83,1,7.13,1862,159,66,6,2496042
UAE_068,Retail,Ajman,2025-05,62,1139,557,58,3.74,100393,1384589,952539,432050,373262,17893.08,2390.31,16,4.59,11390,683,284,42,2869304
UAE_068,Retail,Ajman,2025-06,62,597,246,28,3.5,76869,584718,465330,119388,96423,14664.37,3843.45,8,3.21,5970,358,149,20,2965727
UAE_068,Retail,Ajman,2025-07,62,470,185,12,2.08,44442,610391,440683,169708,136431,34763.52,4938.0,3,7.37,5170,282,117,9,3102158
UAE_068,Retail,Ajman,2025-08,62,607,248,25,3.25,71840,1186728,757853,428875,380943,32906.56,3781.05,6,3.27,4249,364,151,19,3483101
UAE_068,Retail,Ajman,2025-09,62,381,119,15,3.09,58399,460293,346062,114231,92147,22414.4,5309.0,4,6.98,2286,228,95,11,3575248
UAE_068,Retail,Ajman,2025-10,62,263,115,10,3.31,32008,451249,318580,132669,116125,35700.11,4001.0,2,6.84,2104,157,65,8,3691373
UAE_068,Retail,Ajman,2025-11,62,488,230,16,2.5,87286,556283,400561,155722,129627,30036.4,7273.83,4,4.92,3416,292,122,12,3821000
UAE_068,Retail,Ajman,2025-12,62,649,226,25,2.99,84075,696679,490087,206592,166426,25791.77,4425.0,6,4.97,5841,389,162,19,3987426
UAE_069,Retail,Dubai,2023-01,9,86,34,1,2.29,9650,1232,10495,-9263,-7439,1503.18,9650.0,0,7.26,860,51,21,1,123209
UAE_069,Retail,Dubai,2023-02,9,69,32,2,3.43,8562,9146,15636,-6490,-5307,5374.97,4281.0,0,5.23,690,41,17,2,117902
UAE_069,Retail,Dubai,2023-03,9,69,23,2,3.86,12465,4037,15057,-11020,-8830,2183.74,6232.5,0,5.4,621,41,17,2,109072
UAE_069,Retail,Dubai,2023-04,9,84,29,2,3.53,9279,9748,16288,-6540,-5397,4759.95,4639.5,0,3.69,672,50,21,2,103675
UAE_069,Retail,Dubai,2023-05,9,98,46,4,3.25,12017,11203,20090,-8887,-7105,2489.87,4005.67,1,6.78,784,58,24,3,96570
UAE_069,Retail,Dubai,2023-06,9,86,37,1,1.82,9565,4438,12235,-7797,-6628,3692.12,9565.0,0,2.16,688,51,21,1,89942
UAE_069,Retail,Dubai,2023-07,9,70,26,1,2.19,9648,5564,12847,-7283,-5603,4499.59,9648.0,0,3.15,420,42,17,1,84339
UAE_069,Retail,Dubai,2023-08,9,140,63,2,1.92,19465,10788,26515,-15727,-13920,4419.31,9732.5,0,5.05,1260,84,35,2,70419
UAE_069,Retail,Dubai,2023-09,9,73,35,2,3.14,10844,11684,18939,-7255,-5884,5037.27,5422.0,0,4.69,584,43,18,2,64535
UAE_069,Retail,Dubai,2023-10,9,107,45,2,2.31,13618,6085,18300,-12215,-9854,2838.19,6809.0,0,2.2,1070,64,26,2,54681
UAE_069,Retail,Dubai,2023-11,9,103,44,1,1.62,12178,2236,13491,-11255,-9780,2275.92,12178.0,0,4.21,1030,61,25,1,44901
UAE_069,Retail,Dubai,2023-12,9,123,52,4,3.43,14531,19582,28262,-8680,-7476,5330.54,3632.75,0,6.57,1353,73,30,4,37425
UAE_069,Retail,Dubai,2024-01,9,36,14,1,3.63,6839,1634,7918,-6284,-5149,1818.35,6839.0,0,5.66,252,21,9,1,32276
UAE_069,Retail,Dubai,2024-02,9,46,15,1,3.85,8285,4395,11304,-6909,-5861,4716.56,8285.0,0,5.8,414,27,11,1,26415
UAE_069,Retail,Dubai,2024-03,9,118,37,5,3.54,14484,7562,19975,-12413,-10076,1494.76,3621.0,1,4.74,1062,70,29,4,16339
UAE_069,Retail,Dubai,2024-04,9,67,30,1,2.1,7071,3323,9137,-5814,-4789,2967.76,7071.0,0,2.83,737,40,16,1,11550
UAE_069,Retail,Dubai,2024-05,9,83,34,2,3.43,12199,12140,19069,-6929,-5933,4937.1,6099.5,0,5.75,830,49,20,2,5617
UAE_069,Retail,Dubai,2024-06,9,125,58,2,2.09,18285,14015,28078,-14063,-11831,5336.89,9142.5,0,5.81,1000,75,31,2,-6214
UAE_069,Retail,Dubai,2024-07,9,31,12,1,2.14,4444,5591,7829,-2238,-1836,4142.14,4444.0,0,5.72,310,18,7,1,-8050
UAE_069,Retail,Dubai,2024-08,9,69,32,2,3.34,8864,8449,15160,-6711,-5445,3172.64,4432.0,0,5.89,483,41,17,2,-13495
UAE_069,Retail,Dubai,2024-09,9,133,50,5,3.13,17575,17441,27800,-10359,-8591,2758.9,4393.75,1,4.24,1197,79,33,4,-22086
UAE_069,Retail,Dubai,2024-10,9,46,17,1,2.11,8517,1957,9992,-8035,-6798,1675.93,8517.0,0,6.27,414,27,11,1,-28884
UAE_069,Retail,Dubai,2024-11,9,64,22,1,3.03,6730,5040,10635,-5595,-4242,4710.07,6730.0,0,7.0,384,38,16,1,-33126
UAE_069,Retail,Dubai,2024-12,9,72,24,2,3.0,14251,6434,18810,-12376,-10832,3219.17,7125.5,0,4.72,576,43,18,2,-43958
UAE_069,Retail,Dubai,2025-01,9,27,12,1,1.8,4570,2464,6212,-3748,-3031,2520.99,4570.0,0,3.72,270,16,6,1,-46989
UAE_069,Retail,Dubai,2025-02,9,81,36,2,2.51,11516,10911,19449,-8538,-7593,5386.03,5758.0,0,4.53,567,48,20,2,-54582
UAE_069,Retail,Dubai,2025-03,9,62,30,1,1.98,9206,3588,11599,-8011,-6685,3264.4,9206.0,0,2.67,620,37,15,1,-61267
UAE_069,Retail,Dubai,2025-04,9,60,22,1,2.68,11849,5926,16336,-10410,-8316,4873.39,11849.0,0,5.29,480,36,15,1,-69583
UAE_069,Retail,Dubai,2025-05,9,133,58,4,2.4,17656,22643,32116,-9473,-8092,4243.08,5885.33,1,3.33,1064,79,33,3,-77675
UAE_069,Retail,Dubai,2025-06,9,47,20,1,1.99,9794,5330,13330,-8000,-6625,3743.28,9794.0,0,7.41,376,28,11,1,-84300
UAE_069,Retail,Dubai,2025-07,9,113,35,2,2.02,18903,11955,27974,-16019,-13112,4085.46,9451.5,0,6.09,1243,67,28,2,-97412
UAE_069,Retail,Dubai,2025-08,9,50,21,1,1.95,8790,2807,10451,-7644,-6374,1946.09,8790.0,0,3.97,350,30,12,1,-103786
UAE_069,Retail,Dubai,2025-09,9,78,37,1,1.51,10452,7177,16006,-8829,-7397,5242.99,10452.0,0,4.0,546,46,19,1,-111183
UAE_069,Retail,Dubai,2025-10,9,101,37,1,1.63,9237,6413,13954,-7541,-5836,5073.83,9237.0,0,3.76,909,60,25,1,-117019
UAE_069,Retail,Dubai,2025-11,9,22,7,1,3.6,4338,3703,6393,-2690,-2248,3199.85,4338.0,0,2.03,154,13,5,1,-119267
UAE_069,Retail,Dubai,2025-12,9,59,26,1,3.33,8440,3730,10597,-6867,-5443,3453.07,8440.0,0,3.58,472,35,14,1,-124710
UAE_070,Retail,Dubai,2023-01,151,587,241,16,2.37,90258,585863,465428,120435,91679,44654.22,6942.92,3,4.04,3522,352,146,13,4482479
UAE_070,Retail,Dubai,2023-02,151,2112,1014,107,3.83,253653,7497860,5666967,1830893,1442215,82355.24,3170.66,27,2.56,14784,1267,528,80,5924694
UAE_070,Retail,Dubai,2023-03,151,677,334,24,2.98,121588,1553479,1085002,468477,380434,70009.87,6079.4,4,2.56,6093,406,169,20,6305128
UAE_070,Retail,Dubai,2023-04,151,728,295,14,1.56,93149,1298291,1082428,215863,164805,90561.66,8468.09,3,6.93,5096,436,182,11,6469933
UAE_070,Retail,Dubai,2023-05,151,904,414,39,3.19,187234,2023691,1422802,600889,500477,46128.94,6686.93,11,7.06,8136,542,226,28,6970410
UAE_070,Retail,Dubai,2023-06,151,456,138,19,3.35,96142,1808873,1234759,574114,433768,79196.63,6409.47,4,5.65,4104,273,114,15,7404178
UAE_070,Retail,Dubai,2023-07,151,2303,988,61,2.12,329031,2202576,1932915,269661,234588,29198.32,6854.81,13,5.55,23030,1381,575,48,7638766
UAE_070,Retail,Dubai,2023-08,151,2647,1054,50,1.58,334485,1563354,1217152,346202,266168,25615.86,8158.17,9,4.74,15882,1588,661,41,7904934
UAE_070,Retail,Dubai,2023-09,151,438,152,20,3.69,70951,1301442,1004279,297163,260716,56108.26,4434.44,4,7.6,4818,262,109,16,8165650
UAE_070,Retail,Dubai,2023-10,151,1284,473,41,2.42,281758,1033317,1058427,-25110,-20204,23510.14,9088.97,10,6.14,12840,770,321,31,8145446
UAE_070,Retail,Dubai,2023-11,151,932,317,41,3.26,91474,2192552,1367100,825452,671330,54412.79,3049.13,11,6.68,5592,559,233,30,8816776
UAE_070,Retail,Dubai,2023-12,151,2046,639,70,2.58,219759,3722927,3070645,652282,541179,57910.3,4226.13,18,5.77,20460,1227,511,52,9357955
UAE_070,Retail,Dubai,2024-01,151,1358,529,44,2.48,191632,2212749,1825309,387440,300663,55957.1,5807.03,11,5.31,9506,814,339,33,9658618
UAE_070,Retail,Dubai,2024-02,151,685,285,21,2.59,97412,1728149,1056253,671896,518734,88306.19,5730.12,4,4.46,5480,411,171,17,10177352
UAE_070,Retail,Dubai,2024-03,151,334,166,8,1.94,90979,408699,359175,49524,40878,50485.64,15163.17,2,7.52,2004,200,83,6,10218230
UAE_070,Retail,Dubai,2024-04,151,2346,732,100,3.08,298922,3264888,2269372,995516,793472,29150.79,4151.69,28,5.22,14076,1407,586,72,11011702
UAE_070,Retail,Dubai,2024-05,151,2423,1119,91,3.02,285609,6645144,4258114,2387030,2092059,59391.93,3912.45,18,6.63,14538,1453,605,73,13103761
UAE_070,Retail,Dubai,2024-06,151,1113,356,55,3.92,157193,1861745,1335025,526720,442001,25778.93,3655.65,12,7.09,6678,667,278,43,13545762
UAE_070,Retail,Dubai,2024-07,151,2178,935,106,3.96,216660,12450075,9193711,3256364,2606466,87007.78,2519.3,20,5.78,15246,1306,544,86,16152228
UAE_070,Retail,Dubai,2024-08,151,1381,553,56,3.05,196511,5953815,3552672,2401143,1948650,79843.65,4678.83,14,2.03,13810,828,345,42,18100878
UAE_070,Retail,Dubai,2024-09,151,1478,494,60,2.92,246448,5294182,3567227,1726955,1423273,69785.17,5731.35,17,7.7,8868,886,369,43,19524151
UAE_070,Retail,Dubai,2024-10,151,1649,724,70,3.18,275477,6844413,5330842,1513571,1163516,83713.47,5297.63,18,5.76,9894,989,412,52,20687667
UAE_070,Retail,Dubai,2024-11,151,1358,455,54,3.3,237907,3921612,2653329,1268283,1044170,67861.3,5406.98,10,5.82,8148,814,339,44,21731837
UAE_070,Retail,Dubai,2024-12,151,1113,398,29,2.2,219267,1179523,1057543,121980,93308,40696.3,9136.12,5,7.15,10017,667,278,24,21825145
UAE_070,Retail,Dubai,2025-01,151,1152,549,53,3.57,216208,4302384,2977341,1325043,1089095,83050.69,5273.37,12,2.32,8064,691,288,41,22914240
UAE_070,Retail,Dubai,2025-02,151,799,301,20,2.16,139850,621683,507262,114421,86244,30687.14,8226.47,3,7.65,5593,479,199,17,23000484
UAE_070,Retail,Dubai,2025-03,151,1178,449,58,3.89,126425,3986375,2802807,1183568,967944,62523.3,2809.44,13,4.22,7068,706,294,45,23968428
UAE_070,Retail,Dubai,2025-04,151,1495,511,34,1.63,170899,2557944,1753003,804941,683177,61869.78,7120.79,10,3.41,8970,897,373,24,24651605
UAE_070,Retail,Dubai,2025-05,151,1492,615,69,3.38,209058,7970813,5476900,2493913,2199722,86585.59,4181.16,19,5.77,16412,895,373,50,26851327
UAE_070,Retail,Dubai,2025-06,151,3221,976,163,3.87,332195,17448938,12392073,5056865,3884737,75172.02,2678.99,39,4.93,28989,1932,805,124,30736064
UAE_070,Retail,Dubai,2025-07,151,541,251,11,1.75,90452,1293299,959216,334083,251549,80353.1,10050.22,2,6.75,4869,324,135,9,30987613
UAE_070,Retail,Dubai,2025-08,151,2301,998,119,3.85,299681,9759469,6997614,2761855,2365782,56852.58,3405.47,31,5.2,18408,1380,575,88,33353395
UAE_070,Retail,Dubai,2025-09,151,1768,828,46,1.91,228477,5205985,4110121,1095864,936463,82666.39,6923.55,13,2.59,19448,1060,442,33,34289858
UAE_070,Retail,Dubai,2025-10,151,2109,703,42,1.58,228199,1997358,1405905,591453,510056,37623.54,6915.12,9,3.52,16872,1265,527,33,34799914
UAE_070,Retail,Dubai,2025-11,151,760,355,17,1.8,178956,1003640,825056,178584,150890,51003.59,13765.85,4,4.85,6840,456,190,13,34950804
UAE_070,Retail,Dubai,2025-12,151,1261,613,26,1.59,216412,1158755,1031262,127493,98092,41248.34,10820.6,6,2.97,13871,756,315,20,35048896
UAE_071,Manufacturing,Abu Dhabi,2023-01,19,99,44,1,1.68,17349,3304,19605,-16301,-12456,4029.71,17349.0,0,6.7,693,59,24,1,242558
UAE_071,Manufacturing,Abu Dhabi,2023-02,19,151,61,5,3.08,18381,25204,34196,-8992,-7591,5924.34,4595.25,1,3.94,1661,90,37,4,234967
UAE_071,Manufacturing,Abu Dhabi,2023-03,19,170,74,6,3.31,24883,31148,45117,-13969,-12399,5614.98,4976.6,1,3.44,1190,102,42,5,222568
UAE_071,Manufacturing,Abu Dhabi,2023-04,19,401,159,15,2.99,37620,98495,97626,869,678,6412.46,3420.0,4,2.52,2406,240,100,11,223246
UAE_071,Manufacturing,Abu Dhabi,2023-05,19,121,42,2,1.87,18436,23912,32273,-8361,-7429,10628.7,9218.0,0,7.19,1331,72,30,2,215817
UAE_071,Manufacturing,Abu Dhabi,2023-06,19,117,44,2,2.56,19904,9087,25357,-16270,-13435,3779.91,9952.0,0,3.6,1287,70,29,2,202382
UAE_071,Manufacturing,Abu Dhabi,2023-07,19,236,105,7,2.61,34869,57056,73605,-16549,-13073,6591.19,5811.5,1,6.86,1888,141,59,6,189309
UAE_071,Manufacturing,Abu Dhabi,2023-08,19,248,90,5,1.93,43601,66722,88566,-21844,-17366,10932.53,10900.25,1,6.19,1736,148,62,4,171943
UAE_071,Manufacturing,Abu Dhabi,2023-09,19,63,27,2,3.7,8514,15307,17697,-2390,-2082,6599.59,4257.0,0,3.95,630,37,15,2,169861
UAE_071,Manufacturing,Abu Dhabi,2023-10,19,99,48,4,3.19,14236,30227,31100,-873,-743,7049.42,4745.33,1,3.2,594,59,24,3,169118
UAE_071,Manufacturing,Abu Dhabi,2023-11,19,202,89,6,2.73,22864,47731,50335,-2604,-2052,8094.49,4572.8,1,5.6,2222,121,50,5,167066
UAE_071,Manufacturing,Abu Dhabi,2023-12,19,60,25,1,2.9,7232,9180,13478,-4298,-3570,9996.42,7232.0,0,2.73,360,36,15,1,163496
UAE_071,Manufacturing,Abu Dhabi,2024-01,19,35,12,1,3.04,6253,9451,12477,-3026,-2616,10516.98,6253.0,0,5.8,350,21,8,1,160880
UAE_071,Manufacturing,Abu Dhabi,2024-02,19,88,32,1,2.17,15714,8283,20510,-12227,-10185,8888.97,15714.0,0,4.4,792,52,22,1,150695
UAE_071,Manufacturing,Abu Dhabi,2024-03,19,200,90,8,3.75,34357,74580,85506,-10926,-8215,9212.8,4908.14,1,7.66,1800,120,50,7,142480
UAE_071,Manufacturing,Abu Dhabi,2024-04,19,160,79,4,2.14,19807,34095,42550,-8455,-7043,7610.64,6602.33,1,3.15,1440,96,40,3,135437
UAE_071,Manufacturing,Abu Dhabi,2024-05,19,142,48,5,2.91,13265,57884,53942,3942,3545,9415.79,3316.25,1,3.72,852,85,35,4,138982
UAE_071,Manufacturing,Abu Dhabi,2024-06,19,111,37,1,1.73,15794,5101,19157,-14056,-11398,3885.0,15794.0,0,6.0,777,66,27,1,127584
UAE_071,Manufacturing,Abu Dhabi,2024-07,19,301,122,15,3.87,39189,69171,93072,-23901,-19633,3416.09,3562.64,4,3.63,3311,180,75,11,107951
UAE_071,Manufacturing,Abu Dhabi,2024-08,19,215,87,7,2.96,25534,92389,78573,13816,12160,9911.97,4255.67,1,6.73,1720,129,53,6,120111
UAE_071,Manufacturing,Abu Dhabi,2024-09,19,140,60,6,3.73,27511,60313,66042,-5729,-4480,7950.15,5502.2,1,6.66,1540,84,35,5,115631
UAE_071,Manufacturing,Abu Dhabi,2024-10,19,391,181,8,1.62,37875,72077,92890,-20813,-18508,7713.75,6312.5,2,2.44,3910,234,97,6,97123
UAE_071,Manufacturing,Abu Dhabi,2024-11,19,150,74,5,3.25,20642,35194,43802,-8608,-7603,6577.37,5160.5,1,6.09,1350,90,37,4,89520
UAE_071,Manufacturing,Abu Dhabi,2024-12,19,228,103,7,2.84,31517,70661,78393,-7732,-5876,10100.23,5252.83,1,5.84,2508,136,57,6,83644
UAE_071,Manufacturing,Abu Dhabi,2025-01,19,96,38,1,1.79,13038,6572,17320,-10748,-8592,6723.95,13038.0,0,2.46,768,57,24,1,75052
UAE_071,Manufacturing,Abu Dhabi,2025-02,19,105,45,2,2.49,13409,11533,20304,-8771,-6677,5693.04,6704.5,0,7.75,1155,63,26,2,68375
UAE_071,Manufacturing,Abu Dhabi,2025-03,19,156,53,5,2.95,26231,31465,44785,-13320,-11360,5724.75,6557.75,1,7.28,1092,93,39,4,57015
UAE_071,Manufacturing,Abu Dhabi,2025-04,19,194,78,3,1.68,34644,24209,50789,-26580,-23292,6636.48,11548.0,0,6.39,1746,116,48,3,33723
UAE_071,Manufacturing,Abu Dhabi,2025-05,19,170,62,6,3.32,27718,85476,86120,-644,-497,10677.92,5543.6,1,7.48,1870,102,42,5,33226
UAE_071,Manufacturing,Abu Dhabi,2025-06,19,105,44,2,1.95,15953,12938,25436,-12498,-10699,4542.82,7976.5,0,3.51,840,63,26,2,22527
UAE_071,Manufacturing,Abu Dhabi,2025-07,19,119,41,5,3.97,33361,21474,49641,-28167,-22505,2935.3,8340.25,1,7.56,952,71,29,4,22
UAE_071,Manufacturing,Abu Dhabi,2025-08,19,267,105,9,2.79,37976,73551,83649,-10098,-8572,5665.27,5425.14,2,3.44,2670,160,66,7,-8550
UAE_071,Manufacturing,Abu Dhabi,2025-09,19,83,31,1,2.38,11014,9883,16843,-6960,-5516,7219.32,11014.0,0,4.23,498,49,20,1,-14066
UAE_071,Manufacturing,Abu Dhabi,2025-10,19,159,66,6,3.18,20082,37581,42129,-4548,-3688,4955.34,4016.4,1,6.17,1113,95,39,5,-17754
UAE_071,Manufacturing,Abu Dhabi,2025-11,19,32,11,1,3.66,7281,6048,10908,-4860,-4100,5225.2,7281.0,0,5.97,224,19,8,1,-21854
UAE_071,Manufacturing,Abu Dhabi,2025-12,19,157,59,4,2.14,20985,48996,55982,-6986,-5639,11336.84,6995.0,1,2.43,1727,94,39,3,-27493
UAE_072,Services,Ajman,2023-01,15,220,73,9,3.44,22263,54273,58020,-3747,-3316,7354.16,3180.43,2,3.55,1540,132,55,7,301551
UAE_072,Services,Ajman,2023-02,15,145,45,2,1.88,20295,13276,29780,-16504,-14763,7801.5,10147.5,0,8.0,1305,87,36,2,286788
UAE_072,Services,Ajman,2023-03,15,284,141,12,3.42,23423,76142,70526,5616,4871,6862.94,2602.56,3,6.47,1704,170,71,9,291659
UAE_072,Services,Ajman,2023-04,15,222,109,5,2.03,27992,29763,45080,-15317,-13621,5813.25,6998.0,1,6.24,1554,133,55,4,278038
UAE_072,Services,Ajman,2023-05,15,53,23,1,3.24,10363,5506,13872,-8366,-7514,4895.41,10363.0,0,7.94,530,31,13,1,270524
UAE_072,Services,Ajman,2023-06,15,274,96,5,1.58,31151,41955,60211,-18256,-14098,6980.31,7787.75,1,5.41,2740,164,68,4,256426
UAE_072,Services,Ajman,2023-07,15,128,38,4,2.51,14859,23096,31139,-8043,-6732,4669.21,4953.0,1,7.35,1280,76,32,3,249694
UAE_072,Services,Ajman,2023-08,15,138,47,2,1.77,19896,19056,31205,-12149,-9983,7806.19,9948.0,0,6.38,1242,82,34,2,239711
UAE_072,Services,Ajman,2023-09,15,78,28,2,3.26,8613,17774,18502,-728,-568,7662.99,4306.5,0,7.62,858,46,19,2,239143
UAE_072,Services,Ajman,2023-10,15,128,63,5,3.72,16652,29525,33486,-3961,-3286,5508.53,4163.0,1,5.12,1280,76,32,4,235857
UAE_072,Services,Ajman,2023-11,15,132,49,2,1.65,22357,8640,28165,-19525,-16144,4396.11,11178.5,0,6.92,792,79,33,2,219713
UAE_072,Services,Ajman,2023-12,15,186,84,7,3.73,21321,51917,56320,-4403,-3879,8075.79,3553.5,1,6.2,1860,111,46,6,215834
UAE_072,Services,Ajman,2024-01,15,44,17,1,3.14,5849,7689,10737,-3048,-2473,8556.08,5849.0,0,6.39,264,26,11,1,213361
UAE_072,Services,Ajman,2024-02,15,158,64,7,3.99,21076,27166,37088,-9922,-8818,4164.5,3512.67,1,5.0,1738,94,39,6,204543
UAE_072,Services,Ajman,2024-03,15,122,46,2,2.01,19975,15198,28537,-13339,-10736,7509.7,9987.5,0,3.74,732,73,30,2,193807
UAE_072,Services,Ajman,2024-04,15,81,36,1,1.6,13833,8752,19875,-11123,-9326,7814.98,13833.0,0,2.62,567,48,20,1,184481
UAE_072,Services,Ajman,2024-05,15,148,64,2,1.78,14726,20711,30370,-9659,-7539,8422.63,7363.0,0,2.23,1480,88,37,2,176942
UAE_072,Services,Ajman,2024-06,15,156,50,5,2.63,21010,56017,56034,-17,-14,8532.25,5252.5,1,4.74,1092,93,39,4,176928
UAE_072,Services,Ajman,2024-07,15,94,43,3,3.21,14567,35579,40069,-4490,-3459,8785.52,4855.67,0,2.49,752,56,23,3,173469
UAE_072,Services,Ajman,2024-08,15,57,25,1,2.07,9993,8640,15303,-6663,-5111,6488.93,9993.0,0,4.64,627,34,14,1,168358
UAE_072,Services,Ajman,2024-09,15,138,48,4,2.69,16340,42230,44535,-2305,-1795,8349.94,5446.67,1,2.21,966,82,34,3,166563
UAE_072,Services,Ajman,2024-10,15,182,74,6,3.19,25422,31552,44158,-12606,-10277,4502.39,5084.4,1,2.0,1274,109,45,5,156286
UAE_072,Services,Ajman,2024-11,15,175,74,7,2.91,21063,23089,36074,-12985,-11434,3082.24,4212.6,2,4.32,1400,105,43,5,144852
UAE_072,Services,Ajman,2024-12,15,178,79,3,2.11,24081,12565,31875,-19310,-17034,4191.0,8027.0,0,6.23,1424,106,44,3,127818
UAE_072,Services,Ajman,2025-01,15,190,59,6,2.94,20009,23535,33718,-10183,-8360,4013.18,4001.8,1,3.19,1520,114,47,5,119458
UAE_072,Services,Ajman,2025-02,15,143,69,2,1.66,20530,13468,28058,-14590,-12377,6648.07,10265.0,0,6.23,1430,85,35,2,107081
UAE_072,Services,Ajman,2025-03,15,255,93,11,3.76,26187,85325,83841,1484,1171,7056.34,2909.67,2,2.96,2040,153,63,9,108252
UAE_072,Services,Ajman,2025-04,15,240,111,5,1.76,29996,25100,46350,-21250,-17895,4128.34,7499.0,1,7.21,1920,144,60,4,90357
UAE_072,Services,Ajman,2025-05,15,128,59,2,2.12,23253,15889,34169,-18280,-14957,5955.05,11626.5,0,4.64,1280,76,32,2,75400
UAE_072,Services,Ajman,2025-06,15,109,40,2,2.72,13744,9856,21418,-11562,-9970,3460.76,6872.0,0,4.27,1199,65,27,2,65430
UAE_072,Services,Ajman,2025-07,15,62,19,1,2.89,9054,12027,17007,-4980,-3993,8219.95,9054.0,0,4.85,558,37,15,1,61437
UAE_072,Services,Ajman,2025-08,15,192,84,8,3.43,21488,52979,58495,-5516,-4855,4590.82,3581.33,2,7.07,1344,115,48,6,56582
UAE_072,Services,Ajman,2025-09,15,197,97,8,3.06,31469,64494,68408,-3914,-3140,5888.64,5244.83,2,4.82,2167,118,49,6,53442
UAE_072,Services,Ajman,2025-10,15,130,44,4,2.68,22235,24842,41403,-16561,-14029,4913.48,7411.67,1,4.79,1430,78,32,3,39413
UAE_072,Services,Ajman,2025-11,15,162,76,4,2.61,25412,24034,41346,-17312,-15448,5190.84,6353.0,0,5.71,1134,97,40,4,23965
UAE_072,Services,Ajman,2025-12,15,42,18,1,1.57,5827,9050,11870,-2820,-2326,8376.21,5827.0,0,3.61,378,25,10,1,21639
UAE_073,Retail,Sharjah,2023-01,4,10,4,1,2.32,2109,1129,2968,-1839,-1395,1377.77,2109.0,0,5.79,100,6,2,1,84639
UAE_073,Retail,Sharjah,2023-02,4,39,14,1,2.25,5461,1796,6497,-4701,-4176,2110.83,5461.0,0,6.29,351,23,9,1,80463
UAE_073,Retail,Sharjah,2023-03,4,21,7,1,2.38,3881,2631,5411,-2780,-2305,2846.42,3881.0,0,5.97,168,12,5,1,78158
UAE_073,Retail,Sharjah,2023-04,4,60,24,1,2.2,8238,977,8836,-7859,-6803,955.04,8238.0,0,6.63,660,36,15,1,71355
UAE_073,Retail,Sharjah,2023-05,4,84,41,2,3.23,10223,3081,12426,-9345,-7339,1369.56,5111.5,0,6.04,504,50,21,2,64016
UAE_073,Retail,Sharjah,2023-06,4,25,11,1,2.24,4216,3100,6248,-3148,-2449,2579.36,4216.0,0,5.82,200,15,6,1,61567
UAE_073,Retail,Sharjah,2023-07,4,56,27,1,3.28,7896,2943,9919,-6976,-5542,2380.37,7896.0,0,3.68,392,33,14,1,56025
UAE_073,Retail,Sharjah,2023-08,4,75,36,1,1.96,9447,1449,10472,-9023,-7831,1187.46,9447.0,0,3.77,750,45,18,1,48194
UAE_073,Retail,Sharjah,2023-09,4,27,10,1,2.53,6853,2994,9138,-6144,-4763,2581.76,6853.0,0,3.06,270,16,6,1,43431
UAE_073,Retail,Sharjah,2023-10,4,17,7,1,3.76,2522,1051,3227,-2176,-1744,981.26,2522.0,0,3.76,119,10,4,1,41687
UAE_073,Retail,Sharjah,2023-11,4,15,6,1,2.64,2793,861,3283,-2422,-1851,876.73,2793.0,0,2.47,90,9,3,1,39836
UAE_073,Retail,Sharjah,2023-12,4,27,8,1,3.02,3483,2389,5079,-2690,-2169,2601.59,3483.0,0,7.13,189,16,6,1,37667
UAE_073,Retail,Sharjah,2024-01,4,35,17,1,1.61,5623,880,6137,-5257,-4486,980.27,5623.0,0,5.37,245,21,8,1,33181
UAE_073,Retail,Sharjah,2024-02,4,55,25,1,1.81,5255,2185,6593,-4408,-3858,2344.74,5255.0,0,4.66,495,33,13,1,29323
UAE_073,Retail,Sharjah,2024-03,4,44,15,1,2.13,5054,1826,6453,-4627,-3975,1805.19,5054.0,0,6.13,440,26,11,1,25348
UAE_073,Retail,Sharjah,2024-04,4,45,20,1,3.3,7201,1023,7876,-6853,-5549,913.92,7201.0,0,5.53,360,27,11,1,19799
UAE_073,Retail,Sharjah,2024-05,4,39,14,1,2.08,3933,1159,4731,-3572,-2865,942.78,3933.0,0,4.42,234,23,9,1,16934
UAE_073,Retail,Sharjah,2024-06,4,94,43,3,3.66,9813,10091,16262,-6171,-5073,2561.68,3271.0,0,4.84,846,56,23,3,11861
UAE_073,Retail,Sharjah,2024-07,4,34,11,1,3.38,7104,2860,8753,-5893,-5092,2118.78,7104.0,0,3.5,340,20,8,1,6769
UAE_073,Retail,Sharjah,2024-08,4,28,11,1,3.83,4880,2929,7159,-4230,-3500,2200.37,4880.0,0,5.33,308,16,7,1,3269
UAE_073,Retail,Sharjah,2024-09,4,60,29,1,2.57,8020,2197,9616,-7419,-6145,1738.16,8020.0,0,3.14,660,36,15,1,-2876
UAE_073,Retail,Sharjah,2024-10,4,58,19,1,3.3,9496,2794,11267,-8473,-7181,2392.32,9496.0,0,4.63,638,34,14,1,-10057
